,Artiste,Titre,Catégorie,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
876, Keleketla! Coldcut Tony Allen Nono Nkoane Thabang Tabane Gally Ngoveni Sibusile Xaba Afla Sackey Antibalas Esa,Shepherd Song - Esa & His Afro-Synth Band Version,funk,0yM0uVP2UFGgA7SWVkgSnp,0.736,0.609,9,-9.167,0,0.0632,0.0049,0.117,0.233,0.879,121.012,317355,4
877, Futuro Pelo Neysa May David Walters,Nefertiti - David Walters Remix,funk,1m0OvusfKEUnCp5yeu2n5w,0.802,0.673,0,-9.135,0,0.0401,0.0048,0.501,0.858,0.615,120.008,208000,4
878, The Brooks,Gameplay,funk,7lJRxI4WSsogw5KMsSpHlz,0.692,0.846,11,-7.191,0,0.0616,0.051,0.025,0.17,0.808,116.326,366947,4
879, Arp Frique Mariseya,Voyage,funk,2Ny9IkHyAJzSaJBEYweXyp,0.665,0.789,0,-9.646,1,0.0624,0.000822,0.472,0.183,0.797,129.974,332838,4
880, The Mighty Mocambos,Arabesque Breakin' Suite - Live at Jam PDM,funk,1DZrA46ffYRT7tplL5kk99,0.645,0.861,0,-6.175,1,0.043,0.0556,0.856,0.711,0.748,116.858,184396,4
881, The Diabolical Liberties Emma-Jean Thackray,High Protection,funk,0NX0eQcqinEf3gO8AF4NEw,0.717,0.782,3,-9.217,1,0.164,0.385,0.0382,0.18,0.77,115.935,259369,4
882, The Budos Band,The Wrangler,funk,0WEMvMJZUrCUJJtu7rOPjB,0.54,0.593,9,-6.402,0,0.0271,0.00531,0.883,0.108,0.297,101.049,179547,4
883, Marcy Luarks,Electric Murder,funk,7s1fPGMJyuILO8NVwiRO59,0.805,0.466,4,-13.018,0,0.098,0.0194,0.869,0.0796,0.954,129.728,224625,4
884, Pat Kalla Le Super Mojo Bosq,Canette - Bosq remix,funk,1lon4oPNClhPdQfPUui0SM,0.852,0.699,10,-9.888,0,0.0717,0.104,0.0129,0.0767,0.941,123.018,373515,4
885, Crazy P,Heartbreaker,funk,4vcPegtrtRJPUXrnfxqvg9,0.896,0.765,3,-7.335,0,0.0419,0.153,0.635,0.114,0.657,120.003,326809,4
886, Sunlightsquare Hanlei,Hanging Tough,funk,03GrfABjDm6WiSaJZ9jVAV,0.702,0.665,4,-13.23,0,0.0468,0.027,0.906,0.118,0.891,120.998,232188,4
887, The Budos Band,Gun Metal Grey,funk,2xBMnos2JHuKgRGr0cSgK5,0.528,0.773,4,-6.119,0,0.0344,0.000505,0.881,0.134,0.398,97.682,196747,4
888, Robson Jorge Lincoln Olivetti,Ginga,funk,2KDF5lrsQNBN0a89SwkwDg,0.675,0.732,0,-7.972,1,0.0571,0.365,0.404,0.0427,0.83,108.647,177440,4
889, Bandé-Gamboa,Pé Di Bissilon,funk,7FukgJWJ5qBI1vbXWKWPya,0.778,0.688,0,-10.806,0,0.0344,0.485,0.00252,0.114,0.844,102.997,261773,4
890, Gabriele Poso,Africa Linda,funk,5J2rzPqJzIf44qifBdNoY3,0.707,0.636,9,-14.512,0,0.0492,0.165,0.00479,0.0758,0.971,123.073,208540,4
891, Mendes & Mendes,Mitamiyo,funk,2q9SWGXBh3VE7ZmERLEbYS,0.578,0.842,9,-5.704,1,0.0313,0.342,7.86e-06,0.207,0.856,94.666,329440,4
892, Don Laka,I Wanna Be Myself,funk,6QUtCO7EeYQCfwtR8YBGax,0.744,0.722,11,-12.119,0,0.0396,0.118,0.0244,0.0439,0.966,115.72,349436,4
893, William & The Young Five JKriv,You Turn Me On - JKriv Rework,funk,6dzdB6mdAn8UKFW0XfiV4a,0.787,0.676,5,-9.21,1,0.0455,0.0638,0.547,0.0579,0.917,116.592,388418,4
894, Jeannette Ndiaye Mendel,Makom Ma Bobe - Mendel Edit,funk,5jiescjwt2xzW2PgWmE8YI,0.615,0.827,4,-8.823,0,0.258,0.0937,0.0,0.234,0.796,131.471,344214,4
895, Cantoma Noche Española,Kasoto - Noche Española Remix,funk,3zoWsC5mGgYua60WGWM5fK,0.788,0.676,4,-7.378,0,0.0954,0.0255,0.697,0.0919,0.928,114.988,342000,4
896, The Souljazz Orchestra,Sky High,funk,3RaajzNOCvM1AHrroBgwOe,0.911,0.732,8,-5.995,1,0.0407,0.036,0.283,0.0634,0.908,119.999,261840,4
897, Cotonete Dimitri From Paris,Parribean Disco,funk,1XvGVelBZIfnXpaqzvrrlR,0.693,0.88,5,-7.627,0,0.0487,0.000149,0.643,0.0353,0.732,124.984,483320,4
898, Aiff,The Seduction,funk,5z0LxrEQrzdtlU7wHFscRR,0.842,0.834,5,-7.015,1,0.0399,0.116,0.00524,0.101,0.825,123.994,244613,4
899, Uppers Chapter 2 Kill Emil,Samarin Bolga,funk,6P2HSEAhpvApOQ7PTGDcj0,0.799,0.868,7,-7.629,1,0.178,0.299,0.132,0.0664,0.729,97.016,248660,4
900, Yta Jourias,Adome Nyueto,funk,4JxUuQvXNpSWOZloyLpqVU,0.726,0.687,7,-8.633,1,0.0412,0.0154,0.169,0.196,0.887,125.389,326979,4
901, David Walters,Kryé Mwen,funk,5lvKr1Tlivc0synzzGHjZ3,0.937,0.574,10,-10.38,1,0.111,0.173,0.00179,0.0855,0.915,113.006,301653,4
902, Afrik Bawantu,Noko Hewon,funk,0lNND4ICbiZEXahwxtl8OX,0.786,0.856,7,-9.42,1,0.0388,0.148,0.119,0.0441,0.845,117.034,394783,4
903, KOKOROKO,Carry Me Home,funk,3impbLGFvLfRkGrpJpBBX1,0.409,0.747,10,-10.843,0,0.0638,0.172,0.609,0.407,0.803,129.984,327560,4
904, Ruby Rushton,Sun Khosi,funk,5jY2fC4kHyTwFfThR7CFTh,0.523,0.51,2,-10.511,1,0.0673,0.601,0.791,0.0771,0.403,108.886,236886,3
905, John Beltran,Entardecer,funk,2E3J6m0Q4uyKC2eMVonWfC,0.85,0.696,10,-7.92,0,0.0628,0.0436,0.68,0.0802,0.504,99.999,326987,4
906, The Budos Band,Long in the Tooth,funk,7ETH5mL8eLwdrx0cwQiLk9,0.518,0.62,0,-7.803,1,0.0259,0.00022,0.881,0.372,0.643,98.747,221760,4
907, David Walters Seun Kuti Guts,Bwè Dlo - Guts Extended Version,funk,5RIwO0UtiFU7KFuoSR90jy,0.815,0.736,8,-5.713,1,0.101,0.055,0.00101,0.073,0.85,125.0,353991,4
908, Khruangbin,Pelota,funk,39p88iz6Hzx5KN00QbLIdv,0.684,0.648,9,-11.78,0,0.0541,0.0525,0.403,0.0841,0.96,103.849,167973,4
909, Liquid Saloon,Polaroid Banana,funk,7px3JpqWmEluCvhkhnfBLL,0.809,0.764,1,-7.793,1,0.0658,0.275,0.879,0.0551,0.842,112.978,355094,4
910, Laurent Bardainne Tigre d'Eau Douce,Porsche 944,funk,6JSkc4vPxHuTqgSuJ2vMu9,0.671,0.592,3,-5.884,0,0.0289,0.0763,0.473,0.139,0.686,96.997,235795,4
911, The Pendletons Gizelle Smith,Keep It Working,funk,1rMvXu3DoJ1fV0Ee6eeWzA,0.688,0.824,8,-6.749,1,0.0529,0.0669,0.00134,0.0372,0.962,117.598,193666,4
912, The Allergies Andy Cooper Marietta Smith,Say the Word,funk,3ki2cRGh2tviyJHM2Ygdq5,0.846,0.727,1,-6.928,1,0.0843,0.0112,0.00357,0.107,0.646,117.98,207533,4
913, Kutiman,Tanzania,funk,48YCl5g4SbY9XHODuOi306,0.504,0.764,9,-6.346,0,0.0571,0.116,0.000144,0.44,0.612,132.805,328286,3
914, Blundetto Leonardo Marques,Menina Mulher da Pele Preta,funk,7AY5KbUVj1Osxwl54sWhp9,0.771,0.638,1,-10.7,0,0.041,0.307,0.00202,0.0903,0.964,140.02,166165,4
915, Pete Josef Marie Lister,Giants,funk,4SJUjn3TBetSRCbc7dvUNU,0.69,0.725,11,-5.844,0,0.0816,0.253,0.0421,0.0942,0.515,94.947,355408,4
916, Superfónicos,El Adios,funk,4RCt8Qnf2h4RR72fiaS6Aj,0.643,0.912,7,-5.781,0,0.0363,0.386,1.12e-06,0.345,0.833,96.986,342517,4
917, Bosq Kuyen,Found Your Love,funk,6TVfkxSos194SFzV6oCeGX,0.823,0.74,5,-8.404,1,0.0498,0.0637,0.788,0.0529,0.872,113.974,349257,4
918, Bandé-Gamboa,Festa na Praia,funk,0Is39OnMsWNLRoWomgVbne,0.746,0.747,11,-9.684,1,0.0641,0.396,9.11e-05,0.115,0.885,150.006,251467,4
919, Mulatu Astatke Black Jesus Experience,Mascaram Setaba,funk,2uP47sLTnVk6qkUVbiiFVr,0.619,0.718,7,-9.338,1,0.0381,0.511,0.258,0.112,0.858,135.981,353227,4
920, Keleketla! Coldcut Tony Allen Nono Nkoane Thabang Tabane Gally Ngoveni Sibusile Xaba Tamar Osborn Tenderlonious Dele Sosimi Afla Sackey Antibalas,International Love Affair - Edit,funk,3piU2dhk87u73PEAE8O4FR,0.653,0.872,4,-7.202,0,0.0386,0.0041,0.32,0.341,0.611,124.994,220000,4
921, Djavan Marizinha,Nereci,funk,6Iob8qYmUUTenQRi4u3tfs,0.666,0.583,4,-12.784,0,0.0836,0.255,0.0,0.251,0.766,100.058,199800,4
922, Sunlightsquare,I Believe In Miracles - Broken Party Animal Mix,funk,7GHHZJ0tQu4SVSzvAKus6R,0.769,0.867,0,-6.016,0,0.0413,0.0265,0.419,0.0244,0.96,113.005,289850,4
923, Surv,Je k'abere,funk,0mNYzvTXVvwWlmywEqnzHv,0.749,0.529,11,-12.632,1,0.0595,0.013,0.866,0.118,0.808,126.704,261167,4
924, Mulatu Astatke Black Jesus Experience,Kulun Mankwaleshi,funk,1IcJMglWLxYd9JGAJ9Kqvf,0.593,0.477,7,-10.127,1,0.0651,0.252,0.103,0.0987,0.787,171.049,467018,3
925, The Brooks,Turn up the Sound,funk,3xDvyv5KF5Jvnycgutrgb9,0.696,0.91,2,-5.221,1,0.171,0.119,0.00835,0.213,0.607,114.562,229133,4
929, Skinshape Idd Aziz,Afande,funk,43m8rKCOHn5WIFnPLorqdI,0.758,0.843,5,-6.76,0,0.129,0.519,0.0293,0.353,0.932,169.876,323163,4
930, Dalton,Alech,funk,4CfK1j6F7DNzuRSBftCXbJ,0.659,0.987,4,-8.097,0,0.0894,0.368,0.0,0.542,0.591,144.092,216000,4
931, Rob,Boogie On,funk,0klYKuwFOaoR3RJclvlhxI,0.797,0.924,1,-6.694,1,0.0414,0.368,0.711,0.082,0.909,122.371,255347,4
932, Nautilus,Ain't No Sunshine - Cover,funk,5s4jbY8pUhdkLc4ATqmtTi,0.527,0.604,7,-10.431,1,0.0492,0.0282,0.897,0.133,0.435,174.942,322842,4
933, Blundetto Hindi Zahra,Fly High,funk,1A0GQQTh59wxrM5OT4Dw0o,0.613,0.478,2,-7.886,0,0.176,0.487,0.00475,0.103,0.487,106.042,190280,4
934, Kutiman,Copasavana,funk,380ZEo3ZkUvaiLvfRMg7AQ,0.411,0.636,6,-7.851,0,0.0416,0.00241,9.51e-05,0.115,0.653,132.865,213750,3
935, Cho and Random Impetus,Brother Sister,funk,7ozfiY4fCBjK9rXBSVScbU,0.589,0.816,9,-5.363,0,0.193,0.026,2.46e-05,0.385,0.833,122.999,197328,4
936, Crazy P,One True Light,funk,3uDrmBpnK8eQNHiv7QOqgJ,0.848,0.673,11,-10.177,0,0.0604,0.0197,0.683,0.0395,0.448,119.989,368150,4
937, Ze Spirits Band Esa Williams,Tucheza - Esa Extended Mix,funk,3NFRY3bt1rsgyVmM15fJve,0.649,0.823,9,-5.552,0,0.058,0.0468,0.0235,0.0714,0.806,120.957,297521,4
938, Flamingo Pier,Tripping Up,funk,6yTgIPx8OsFOQnwr1Baj9o,0.831,0.629,11,-6.962,0,0.0407,0.0179,0.704,0.0784,0.918,117.995,287387,4
939, Lettuce,Silence is Golden,funk,72pAdCNhYcGaKndmsJBbyz,0.741,0.652,9,-8.279,0,0.0431,0.0111,0.947,0.0671,0.758,97.023,343841,4
940, Smoove & Turrell,It Ain't Working,funk,00xkYD4SN84YJjtDdF0ygl,0.768,0.711,1,-8.923,1,0.0574,0.0195,0.582,0.0811,0.758,120.005,337000,4
941, Les Frères Smith Seun Kuti,No Waiting,funk,5WGuFj5MiI5HfjXNXUuJsK,0.811,0.744,0,-7.73,1,0.0562,0.525,0.00277,0.0463,0.843,123.039,326160,4
942, Djosa,Amazone,funk,3b41lO2hVuWUPuXUU48JxS,0.68,0.528,1,-10.431,1,0.0559,0.0231,0.785,0.0414,0.831,120.03,239807,4
943, Jeannette Ndiaye,Makom Ma Bobe,funk,6f4DXvuDxaFn0cjkKJzrsr,0.609,0.892,11,-8.547,0,0.257,0.13,0.0,0.363,0.717,132.237,267952,4
944, Kutiman,"Layla, Pt. 1",funk,1fJWdk2kxrtkdlPFyVRqIc,0.413,0.671,5,-11.48,0,0.0321,0.00444,0.821,0.259,0.79,171.668,194947,3
945, Lettuce,House of Lett,funk,0t43FxUgWcEMRqKAykWn0k,0.78,0.79,5,-7.79,0,0.0567,0.00227,0.687,0.0648,0.812,121.023,345706,4
946, Blue Lab Beats Moses Boyd Nérija,Pineapple,funk,0lwkL0G07NYtLrQCugi8lX,0.849,0.529,7,-10.038,1,0.141,0.392,0.191,0.105,0.538,99.983,196587,4
947, Tunnelvisions,Gobi,funk,5wxnKA9URyQmtdlnEIHj5z,0.689,0.59,7,-11.104,1,0.0516,0.0926,0.886,0.0699,0.323,108.997,357500,4
948, Yuksek Bertrand Burgalat,Icare,funk,67OcVGdHgzLykVUbaXwVYv,0.88,0.809,10,-5.247,0,0.0369,0.00606,0.386,0.485,0.94,114.053,222632,4
949, Fédia Laguerre Voilaaa,Divizion - Voilaaa Remix,funk,7lqokOhEThOZilo2YRDAxs,0.828,0.789,8,-9.198,1,0.0743,0.55,0.0674,0.123,0.905,123.439,321009,4
950, HOWES3,Too Many Kicks,funk,3G1xg3Ak9AAoLtf19hd5SZ,0.436,0.454,10,-9.332,0,0.0615,0.201,0.874,0.0833,0.476,82.892,325839,4
951, Mr. Käfer,Dawn at the Souk,funk,05KyHSK22P4sLoszUk34dD,0.759,0.396,8,-14.809,1,0.0394,0.0959,0.935,0.0903,0.121,109.967,306640,4
952, Koji Ono,Inner Rhythms,funk,3uk9T5jf8jG2S9iXX6veyX,0.744,0.865,2,-9.791,1,0.0389,0.0537,0.934,0.11,0.646,117.997,408546,4
953, Ian Pooley,Venasque,funk,20XyCtN4HMiL1BsvXyengf,0.756,0.761,10,-9.043,0,0.0961,0.0292,0.686,0.881,0.962,96.692,274080,4
954, Voilaaa Pat Kalla,Enlevez-moi ça,funk,49AjaOxHXX3AOAGnyTbC1x,0.88,0.702,6,-11.212,1,0.118,0.0575,0.0126,0.0501,0.908,114.987,314863,4
955, Poolside Fatnotronic,Esperar Pra Ver,funk,7baNYnxas4NlQXcoj6kSmp,0.783,0.7,6,-7.862,0,0.0367,0.0329,0.249,0.0888,0.846,99.991,300000,4
956, The Bongo Hop Laurene P Magnani,Agua fría,funk,7CSebbAAlgMqngWpEkhBl5,0.805,0.808,7,-7.367,0,0.134,0.0846,1.3e-06,0.358,0.903,104.999,294500,4
957, Erick Cosaque,Coq a counula,funk,0Q1bHQqoS5vVxDUIkgSroI,0.633,0.734,3,-11.218,0,0.0604,0.113,0.0551,0.152,0.961,120.662,229736,4
958, Edmony Krater,Météw Byen,funk,7Ei31Z09xAuNQHOw7Vlk4w,0.823,0.656,1,-11.05,1,0.107,0.468,0.00224,0.109,0.65,103.017,246667,4
959, Pat Kalla & Le Super Mojo,Requiem,funk,1PPJiazinbp1EFvRFBW2su,0.804,0.73,11,-9.26,1,0.0422,0.191,0.0219,0.398,0.924,128.001,211426,4
960, The Allergies,Felony,funk,2vz6J5AmYo6Te8qWbUOQRD,0.694,0.705,10,-6.357,0,0.0338,0.0053,0.767,0.299,0.65,122.091,197173,4
961, RAS,Boogie,funk,1udnVMUpzoMzVdHI5FnhQO,0.745,0.578,11,-13.826,0,0.0517,0.0101,0.385,0.194,0.681,108.197,348293,4
962, Hailu Mergia,Bayne Lay Yihedal,funk,5ib4uV4lUJyFKXF6vfxmrk,0.629,0.543,0,-10.328,1,0.042,0.0575,0.897,0.0436,0.654,152.244,309543,4
963, Junglelyd,Coffee,funk,6LqOYg4N0usYg21XdkaJeE,0.613,0.614,7,-9.368,1,0.0372,0.00908,0.407,0.0535,0.561,97.989,215493,4
964, Vance and Suzzanne,I Can't Get Along Without You,funk,6mHUnQi6NWf1bq2f9GIbH5,0.751,0.752,9,-6.545,0,0.0587,0.411,0.000661,0.1,0.85,111.158,400000,4
965, Bill Loko,Nen Lambo,funk,6zWn8wLNdQnn80WJWV6TaO,0.595,0.609,1,-12.888,0,0.0451,0.00612,0.0027,0.074,0.725,121.675,383766,4
966, Karl Hector & The Malcouns,Kingdom of D'mt,funk,15Cv0RFfDJQwAeZKcgQjrf,0.733,0.589,8,-7.117,1,0.043,0.347,0.727,0.109,0.835,121.349,195652,4
967, Kutiman,Saluf,funk,1ULE8R1kexScRh253uXXpp,0.571,0.972,6,-6.352,0,0.0823,0.102,0.648,0.156,0.888,189.951,303777,4
968, Dr Rubberfunk John Turrell,Boom!,funk,2gsD0Bf0Bb0UCaSlWenzMD,0.6,0.729,2,-7.561,1,0.0446,0.134,0.0,0.208,0.803,90.084,209653,4
969, Whitefield Brothers,Safari Strut,funk,1lDELORqnHLLTe1bYmHLq7,0.677,0.862,5,-5.016,1,0.0536,0.416,0.859,0.0967,0.902,109.965,199573,4
970, Meister Lampe,Dantokpa,funk,2eUMZhKSqfURd3aRZsfsAZ,0.662,0.958,11,-4.581,0,0.0484,0.0746,0.275,0.0792,0.855,174.026,201627,4
971, David Walters Déni-Shain Mister Francky,Mama - Déni-Shain & Mister Francky Remix,funk,0LoVuHRdOFBhT61crHWyIo,0.791,0.719,0,-9.508,0,0.0425,0.516,0.294,0.179,0.776,125.026,304179,4
972, Ruby Rushton,Yardley Suite,funk,2u9mRfYp5vzMCCSLxS85X9,0.579,0.529,10,-11.433,0,0.0801,0.0121,0.88,0.0579,0.555,124.681,235804,4
973, Edmony Krater Olivier Portal,An ba jouk - Olivier Portal Playin' 4 The Beach Remix,funk,75clowU1UTWTs5MG2jtKJB,0.747,0.64,1,-9.73,1,0.0458,0.222,0.265,0.0661,0.947,109.994,372048,4
974, Pasteur Lappe,Na Real Sekele Fo'Ya,funk,1fReqnUh1Rcatgk8YfZUN7,0.734,0.86,9,-8.062,1,0.0674,0.219,0.514,0.651,0.863,117.14,380218,4
975, Dumpstaphunk Chali 2na Trombone Shorty,Justice 2020 (feat. Chali 2na & Trombone Shorty),funk,4rcIBssNKyGnS8UIWH9ixO,0.701,0.948,0,-4.823,1,0.139,0.0124,2.23e-05,0.0632,0.544,100.007,293667,4
976," Bootsy Collins Snoop Dogg Brandon ""TAZ"" Niederauer",Jam On,funk,0qDpUNoPqMV4aTiVepqXOQ,0.585,0.856,1,-5.483,1,0.0573,0.00129,0.0218,0.0724,0.785,105.0,302560,4
977, The Bamboos,Power Without Greed,funk,1r0nn0QF5tNJDtzoIj2mIB,0.702,0.971,10,-3.071,0,0.0604,0.0035,0.00711,0.354,0.918,100.057,238882,4
978, Orgone Kelly Finnigan,The Truth,funk,226pEjWaakamKLxnoTSaVF,0.452,0.78,6,-7.261,0,0.289,0.146,0.0,0.464,0.813,176.549,247613,4
979, Diggin' Dirt,Satisfaction,funk,3Y0WMxJ7Mpb7xe2RTa1LkD,0.735,0.581,9,-6.825,1,0.117,0.0385,0.0,0.0316,0.642,92.537,314326,4
980, Dumpstaphunk,Where Do We Go From Here,funk,1ax95j7TLkNoP6UeQFlU22,0.58,0.832,0,-5.513,1,0.145,0.0127,0.00246,0.108,0.783,145.937,515231,4
981, The Du-Rites,Can't Buy Groove,funk,2AHtozTlrSktpu5CiWUpFf,0.796,0.928,9,-7.234,1,0.0438,0.331,0.0112,0.0891,0.872,101.035,174846,4
982, David Garfield Kenya Hathaway Bill Champlin Zigaboo Modeliste,Rock Steady - Zigaboo Version - Remastered,funk,6W8053NfZcRCSO2EAnDF3b,0.543,0.833,2,-7.084,1,0.14,0.0682,0.000308,0.261,0.627,189.994,274020,4
983, The New Mastersounds Lamar Williams Jr.,Less Is More,funk,15E1HxTq8M05lJeFACHw7m,0.597,0.606,5,-8.711,1,0.0512,0.798,0.00164,0.433,0.833,120.802,256189,4
984, Acantha Lang,He Said / She Said,funk,5ANzbV4A2YA6EPP0e8asEi,0.748,0.938,7,-4.646,1,0.0885,0.0432,0.00882,0.157,0.546,110.082,241442,4
985, Maceo Parker,Yes We Can Can,funk,7GO7XfiDsUysp4MMkdCiXo,0.748,0.634,2,-10.094,1,0.142,0.183,0.000211,0.0433,0.838,169.946,342880,4
986, The Haggis Horns John McCallum,Don't Give a Damn (feat. John McCallum),funk,48d8lgSahjvXsfPc3dVXCo,0.642,0.764,7,-6.741,0,0.0457,0.1,0.32,0.0731,0.704,104.885,224041,4
987, Prince,Cosmic Day - 2020 Remaster,funk,5PaBbJtAzd7dl3RMk6ezer,0.594,0.461,1,-11.42,1,0.054,0.0125,0.145,0.0372,0.424,77.88,339280,4
988, Dojo Cuts Kate McQuaide,You'll Be Sorry,funk,35kDqdxX71QMxGN9TfN8Ze,0.731,0.743,11,-11.783,0,0.0506,0.0696,0.0045,0.0796,0.97,88.049,210483,4
989, The Gold Magnolias,Gumbo,funk,70UPa0pzNUMKcRcq8JZ0YZ,0.572,0.699,2,-5.581,1,0.13,0.192,0.0,0.152,0.834,187.717,294236,4
990, Maceo Parker,Cross The Track,funk,0E02hR1cBcwaGhZBKboKts,0.684,0.882,8,-9.353,1,0.118,0.152,0.0225,0.313,0.758,90.149,305760,4
991, Prince,Witness 4 The Prosecution (Version 1) - 2020 Remaster,funk,22ZZIvttMc2JsRC2hVrXyF,0.494,0.844,9,-9.465,1,0.06,0.00656,0.254,0.663,0.787,191.111,239803,4
992, The Bamboos,Hard Up,funk,2r5zwMQ5dKB04MqVfc0IeH,0.782,0.922,11,-4.028,0,0.0497,0.00655,0.0118,0.0728,0.761,104.016,255228,4
993, Brian Culbertson Bootsy Collins,Dance Like This,funk,4KeZ70RzWqbcplRkOfrku9,0.753,0.806,0,-6.916,1,0.0449,0.0166,0.0,0.129,0.67,105.98,281605,4
994, Tower Of Power,Look in My Eyes,funk,3xq9srnNN0LBvha15ZWpTU,0.745,0.84,0,-6.623,1,0.0692,0.0654,0.104,0.0446,0.9,123.983,224368,4
995, The Aquaducks,Gotta Keep on Movin',funk,2jnOjKvvOH7BZSAJmwdCr7,0.75,0.747,11,-6.024,1,0.0934,0.445,0.00021,0.0696,0.819,123.913,245560,4
996, Lee Fields,Let's Get a Groove On,funk,6nNHyyYKi90iRQbLuIdO8O,0.784,0.892,7,-8.951,1,0.235,0.447,0.127,0.391,0.45,114.093,174227,4
997, The New Mastersounds Lamar Williams Jr.,Shake It - 45,funk,5qenhYD4ynkEEHDDwqBiEG,0.709,0.913,1,-6.941,1,0.0485,0.114,0.436,0.0605,0.916,106.723,176975,4
998, Brownout,You've Got To Change,funk,5eZlZq3LDJTaHPVb5j3tdC,0.514,0.902,7,-6.536,1,0.111,0.0513,0.000824,0.0744,0.692,96.091,238053,4
999, The Allergies Andy Cooper Marietta Smith,Rile 'Em Up,funk,4mvVLWbe50QZg4QJhzBztu,0.812,0.893,3,-6.043,0,0.0814,0.0309,0.196,0.0907,0.939,119.995,207071,4
1000, The Quantic Soul Orchestra Alice Russell,Pushin' On,funk,3nPUw7RAT82QX2Yg1awMuM,0.695,0.937,6,-3.642,0,0.0733,0.00999,0.234,0.136,0.884,104.721,199560,4
1001, Lee Fields,Let a Man Do What He Wanna Do,funk,21tzl7QqFs2UJwaGQpwtCk,0.845,0.743,9,-7.445,0,0.0931,0.0799,0.00209,0.694,0.956,112.493,170387,4
1002, The Aquaducks,Wanna Do (Funk With You),funk,7Mg0Lbc0ehV83usNMmZlKi,0.683,0.911,0,-5.987,1,0.0809,0.0649,0.00675,0.0142,0.876,92.071,201707,4
1003, Lettuce Jungle Boogie Big Tony,Checker Wrecker,funk,2tqfdsBI9N8TrRVFTUDnGZ,0.649,0.874,5,-6.93,1,0.0793,0.0394,0.552,0.0936,0.776,169.905,350972,4
1004, Uché Bootsy Collins,Whatever (feat. Bootsy Collins),funk,0KlnFmi4G9od9PQ2niFSGO,0.584,0.709,7,-6.39,1,0.1,0.000791,0.0,0.411,0.649,98.735,215783,4
1005, Tower Of Power,Let's Celebrate Our Love,funk,3ZQZUODe0CoMcgndwZ7cK9,0.657,0.754,5,-6.432,1,0.0279,0.261,6.85e-05,0.0921,0.936,121.948,275911,4
1006, cleaveland jones,Until I Met You,funk,7uil4nygkuyV7Fnv3ujt7f,0.599,0.677,2,-8.642,1,0.0371,0.161,1.02e-05,0.345,0.743,91.044,200938,4
1007, Prince,Don't Let Him Fool Ya,funk,6tkrORqB1r56TV43CuejIR,0.918,0.584,1,-8.37,1,0.0735,0.0537,0.00142,0.306,0.83,123.218,274667,4
1008, Mojoflo,Perpetual Conduit of Positivity,funk,5Zx3OUrH7UjnDPkVGlQpnV,0.637,0.843,5,-4.955,1,0.075,0.0197,0.00192,0.108,0.375,119.015,351833,4
1009, The Brand New Heavies Honey Larochelle,Heat,funk,1TvQqcEiMkUqWXKwLpEEMy,0.653,0.466,11,-9.789,1,0.0569,0.00362,1.27e-05,0.0806,0.844,120.688,230002,4
1010, IGBO,Something To Do,funk,6ZFuCHvdJbiuPrc5FTQ4Kz,0.562,0.736,1,-5.367,1,0.14,0.0883,0.0401,0.0874,0.749,202.06,288046,4
1011, Trulio Disgracias,If You Want Me to Stay,funk,0IFQpkcrFHy8bJOlrjKDEZ,0.323,0.892,1,-6.379,0,0.172,0.00483,4.36e-05,0.282,0.504,199.931,321845,4
1012, Turkuaz,Mister Man,funk,2eoDZsvrMKU7Hh9qZhkpsD,0.725,0.957,10,-5.931,1,0.0472,0.0126,0.0822,0.102,0.618,119.994,226345,4
1013, Brooklyn Funk Essentials Alison Limerick Desmond Foster,Watcha Want From Me,funk,1E6CbYhTHxWgRk9ZIH4Gj5,0.787,0.823,5,-6.548,0,0.0662,0.106,2.14e-05,0.224,0.786,119.987,268000,4
1014, Alan Evans Trio,The Wild Root,funk,1PS0E4x777UMWqm47foX5W,0.668,0.82,2,-6.258,1,0.0351,0.00676,0.0141,0.0447,0.87,132.934,240173,4
1015, X-Ray Ted,Mirror Ballin',funk,1pRh0b2MQUjxsXJbXDq6up,0.822,0.803,11,-7.491,0,0.0617,0.000559,0.541,0.314,0.921,109.989,292000,4
1016, Cindy Latin,In a Year From Now,funk,6UcWi3TI0N0ZftbowzRUbC,0.611,0.742,2,-4.18,1,0.24,0.474,0.0,0.179,0.475,91.971,189660,4
1017, Brother Theodore,.img,funk,5BXZOifc6Z6M2QCYWPFspA,0.724,0.695,11,-5.756,0,0.065,0.00602,0.0735,0.387,0.721,114.998,347237,4
1018, Free Youth,We Can Move,funk,4UdJg615OBpJu6MepS6Hq8,0.813,0.717,0,-10.042,1,0.233,0.0153,0.00216,0.125,0.903,121.763,389390,4
1019, The Lionyls,Pocket (Radio Edit),funk,4QtS7BCHG2jO3ka89o2eed,0.582,0.861,1,-6.202,0,0.0642,0.277,0.0,0.0558,0.75,92.047,227348,4
1020, Jamey Arent Raquel Rodriguez,How Far We've Come,funk,4Bvc8SWQsj3DIhyygQZ9Un,0.639,0.667,8,-3.725,1,0.046,0.0807,9.41e-05,0.0571,0.514,100.851,239720,4
